web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien
"1771781245-140","https://sn.coinafrique.com/categorie/moutons?page=10","Azawat pur sang","1 200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2645571_uploaded_image1_1600821862.jpg"
"1771781245-141","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat pur sang","1 000 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2645562_uploaded_image1_1600821694.jpg"
"1771781245-142","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton métisse Ladoum Azawat","175 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2639328_uploaded_image1_1600604046.jpg"
"1771781245-143","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","850 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2638675_uploaded_image1_1600558405.jpg"
"1771781245-144","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum pur sang","4 000 000CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2638276_uploaded_image1_1600545322.jpg"
"1771781245-145","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","650 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2637096_uploaded_image1_1600510099.jpg"
"1771781245-146","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton ladoum pur-sang","350 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_2636994_uploaded_image1_1600508167.jpg"
"1771781245-147","https://sn.coinafrique.com/categorie/moutons?page=10","Ladoum","1 700 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2628237_uploaded_image1_1600190177.jpg"
"1771781245-148","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton azawat","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2628137_uploaded_image1_1600186458.jpg"
"1771781245-149","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","1 000 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2624094_uploaded_image1_1600052514.jpg"
"1771781245-150","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","290 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2623905_uploaded_image1_1600038049.jpg"
"1771781245-151","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","700 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2608018_uploaded_image1_1599498878.jpg"
"1771781245-152","https://sn.coinafrique.com/categorie/moutons?page=10","Femelle Ladoum","200 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2604229_uploaded_image1_1599359051.jpg"
"1771781245-153","https://sn.coinafrique.com/categorie/moutons?page=10","Mâle ladoum","5 000 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_2586236_uploaded_image1_1598793448.jpg"
"1771781245-154","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2572412_uploaded_image1_1598286311.jpg"
"1771781245-155","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_2566400_uploaded_image1_1598095170.jpg"
"1771781245-156","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2557732_uploaded_image1_1597850064.jpg"
"1771781245-157","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2547237_uploaded_image1_1597541401.jpg"
"1771781245-158","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","200 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2542950_uploaded_image1_1597407503.jpg"
"1771781245-159","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Azawat","200 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2542938_uploaded_image1_1597407288.jpg"
"1771781245-160","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","155 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2541479_uploaded_image1_1597356720.jpg"
"1771781245-161","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","900 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2523326_uploaded_image1_1596842110.jpg"
"1771781245-162","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton Ladoum","375 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_2513524_uploaded_image1_1596584259.jpg"
"1771781245-163","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_2501403_uploaded_image1_1596222151.jpg"
"1771781245-164","https://sn.coinafrique.com/categorie/moutons?page=10","Mouton","200 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2497126_uploaded_image1_1596063608.jpg"
"1771781245-165","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2496594_uploaded_image1_1596049847.jpg"
"1771781245-166","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2496577_uploaded_image1_1596049524.jpg"
"1771781245-167","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","235 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2496283_uploaded_image1_1596043331.jpg"
"1771781245-168","https://sn.coinafrique.com/categorie/moutons?page=10","Moutons","125 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2495993_uploaded_image1_1596037794.jpg"
"1771781283-169","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","400 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3234604_uploaded_image1_1626553559.jpg"
"1771781283-170","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234211_uploaded_image1_1626537047.jpg"
"1771781283-171","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234206_uploaded_image1_1626536991.jpg"
"1771781283-172","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234203_uploaded_image1_1626536931.jpg"
"1771781283-173","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3234200_uploaded_image1_1626536847.jpg"
"1771781283-174","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","180 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3233334_uploaded_image1_1626498417.jpg"
"1771781283-175","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","135CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3232750_uploaded_image1_1626455163.jpg"
"1771781283-176","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton Ladoum","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3231711_uploaded_image1_1626418518.jpg"
"1771781283-177","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton tabaski","200CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3231584_uploaded_image1_1626394551.jpg"
"1771781283-178","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton Ladoum Azawatt","270 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3231482_uploaded_image1_1626389780.jpg"
"1771781283-179","https://sn.coinafrique.com/categorie/moutons?page=7","Moutons","130 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3230370_uploaded_image1_1626354354.jpg"
"1771781283-180","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","275 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3229226_uploaded_image1_1626304738.jpg"
"1771781283-181","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton métisse Ladoum - Azawatte","500 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3228766_uploaded_image1_1626285669.jpg"
"1771781283-182","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","130 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3228411_uploaded_image1_1626275304.jpg"
"1771781283-183","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","300CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3228191_uploaded_image1_1626269155.jpg"
"1771781283-184","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","350 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3227288_uploaded_image1_1626223015.jpg"
"1771781283-185","https://sn.coinafrique.com/categorie/moutons?page=7","Moutons","150 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3227147_uploaded_image1_1626215164.jpg"
"1771781283-186","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3226810_uploaded_image1_1626204272.jpg"
"1771781283-187","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3226456_uploaded_image1_1626192185.jpg"
"1771781283-188","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","145 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3226450_uploaded_image1_1626191921.jpg"
"1771781283-189","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3225419_uploaded_image1_1626164192.jpg"
"1771781283-190","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","165 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3225377_uploaded_image3_1626161521.jpeg"
"1771781283-191","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton ladoum","550 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3225293_uploaded_image1_1626152188.jpg"
"1771781283-192","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","160 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3225091_uploaded_image1_1626129260.jpg"
"1771781283-193","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton ladoum","400 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3224927_uploaded_image1_1626122582.jpg"
"1771781283-194","https://sn.coinafrique.com/categorie/moutons?page=7","Moutons","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3224918_uploaded_image1_1626121929.jpg"
"1771781283-195","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3224266_uploaded_image1_1626100952.jpg"
"1771781283-196","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3224262_uploaded_image2_1626100874.jpeg"
"1771781283-197","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","250 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3223832_uploaded_image1_1626089576.jpg"
"1771781283-198","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","210 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3223126_uploaded_image1_1626044694.jpg"
"1771781283-199","https://sn.coinafrique.com/categorie/moutons?page=7","Bélier élevage","190 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3222700_uploaded_image1_1626026251.jpg"
"1771781283-200","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","175CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3222227_uploaded_image1_1626008442.jpg"
"1771781283-201","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","200 000 350 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3222040_uploaded_image1_1625998071.jpg"
"1771781283-202","https://sn.coinafrique.com/categorie/moutons?page=7","Moutons","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221174_uploaded_image1_1625933715.jpg"
"1771781283-203","https://sn.coinafrique.com/categorie/moutons?page=7","Agneau ladoum","750 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221082_uploaded_image1_1625930320.jpg"
"1771781283-204","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton ladoum","1 000 500CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221076_uploaded_image1_1625930215.jpg"
"1771781283-205","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221011_uploaded_image1_1625928152.jpg"
"1771781283-206","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221005_uploaded_image1_1625927894.jpg"
"1771781283-207","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton de tabaski","200 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3220217_uploaded_image1_1625900638.jpg"
"1771781283-208","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","225 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3219247_uploaded_image1_1625842824.jpg"
"1771781283-209","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton métisse Toubab beer Ladoum","235 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3218966_uploaded_image1_1625834036.jpg"
"1771781283-210","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","45 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3218372_uploaded_image2_1625814032.jpeg"
"1771781283-211","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton élevage","105 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3218187_uploaded_image1_1625786936.jpg"
"1771781283-212","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton de tabaski","550 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3218024_uploaded_image1_1625780916.jpg"
"1771781283-213","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","600 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3217736_uploaded_image1_1625770179.jpg"
"1771781283-214","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","150 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3216122_uploaded_image1_1625710005.jpg"
"1771781283-215","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3216121_uploaded_image1_1625709851.jpg"
"1771781283-216","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3215910_uploaded_image1_1625698657.jpg"
"1771781283-217","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","125 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3215907_uploaded_image1_1625698578.jpg"
"1771781283-218","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","215 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3215274_uploaded_image1_1625673688.jpg"
"1771781283-219","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3215139_uploaded_image1_1625669877.jpg"
"1771781283-220","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","250 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3215045_uploaded_image1_1625667206.jpg"
"1771781283-221","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","210 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3214030_uploaded_image1_1625621261.jpg"
"1771781283-222","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton Ladoum","280 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3213921_uploaded_image1_1625613407.jpg"
"1771781283-223","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton Ladoum Azawatt","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3213116_uploaded_image1_1625587636.jpg"
"1771781283-224","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","680CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3212869_uploaded_image1_1625581526.jpg"
"1771781283-225","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","160CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3212567_uploaded_image1_1625574053.jpg"
"1771781283-226","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","150 000CFA","Matam, Sénégal","https://images.coinafrique.com/thumb_3212534_uploaded_image1_1625573376.jpg"
"1771781283-227","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","215 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3211721_uploaded_image1_1625533041.jpg"
"1771781283-228","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","250 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3211689_uploaded_image1_1625530422.jpg"
"1771781283-229","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","320 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3211669_uploaded_image1_1625529332.jpg"
"1771781283-230","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton Bali Bali","210 000CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3211305_uploaded_image1_1625515411.jpg"
"1771781283-231","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","300 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3210932_uploaded_image1_1625502339.jpg"
"1771781283-232","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3210365_uploaded_image1_1625488245.jpg"
"1771781283-233","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","210CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3210359_uploaded_image1_1625488078.jpg"
"1771781283-234","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3210353_uploaded_image1_1625487898.jpg"
"1771781283-235","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","230 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3209806_uploaded_image1_1625476409.jpg"
"1771781283-236","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","220 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3209798_uploaded_image1_1625476257.jpg"
"1771781283-237","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3209318_uploaded_image1_1625441686.jpg"
"1771781283-238","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","160 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3209314_uploaded_image1_1625441581.jpg"
"1771781283-239","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","125 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3209310_uploaded_image1_1625441413.jpg"
"1771781283-240","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton ladoum","700 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3209125_uploaded_image1_1625431861.jpg"
"1771781283-241","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","230 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208903_uploaded_image1_1625424879.jpg"
"1771781283-242","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","200 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208897_uploaded_image1_1625424726.jpg"
"1771781283-243","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208892_uploaded_image1_1625424349.jpg"
"1771781283-244","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","300 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208890_uploaded_image1_1625424293.jpg"
"1771781283-245","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","720 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208888_uploaded_image1_1625424209.jpg"
"1771781283-246","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton ladoum azawatt","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3208875_uploaded_image1_1625423834.jpg"
"1771781283-247","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","520 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208872_uploaded_image1_1625423786.jpg"
"1771781283-248","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton ladoum azawatt","150 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3208866_uploaded_image1_1625423587.jpg"
"1771781283-249","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","290 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208863_uploaded_image1_1625423535.jpg"
"1771781283-250","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","245 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208783_uploaded_image1_1625420179.jpg"
"1771781283-251","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3208371_uploaded_image1_1625404219.jpg"
"1771781283-252","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton tabaski","220 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3207991_uploaded_image1_1625390496.jpg"
"1771781293-253","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","250 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4267338_uploaded_image1_1687474078.jpg"
"1771781293-254","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton ladoum","320 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4266947_uploaded_image1_1687456034.jpg"
"1771781293-255","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","850 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4266788_uploaded_image1_1687450587.jpg"
"1771781293-256","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton Ladoum","750 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4265814_uploaded_image1_1687398275.jpg"
"1771781293-257","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","90 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4265763_uploaded_image1_1687391518.jpg"
"1771781293-258","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton Azawat","400 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4265640_uploaded_image1_1687383347.jpg"
"1771781293-259","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","Prix sur demande","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1771781293-260","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","350 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4263512_uploaded_image1_1687272550.jpg"
"1771781293-261","https://sn.coinafrique.com/categorie/moutons?page=3","Bélier","500 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4261540_uploaded_image1_1687133074.jpg"
"1771781293-262","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","145CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4261323_uploaded_image1_1687119871.jpg"
"1771781293-263","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4261058_uploaded_image2_1687100799.jpeg"
"1771781293-264","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","130CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4260735_uploaded_image1_1687082949.jpg"
"1771781293-265","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","400 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4260583_uploaded_image1_1687054565.jpg"
"1771781293-266","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","115 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4260472_uploaded_image1_1687036105.jpg"
"1771781293-267","https://sn.coinafrique.com/categorie/moutons?page=3","Mouron","400 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4260033_uploaded_image1_1687006073.jpg"
"1771781293-268","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","250 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4259620_uploaded_image1_1686961537.jpg"
"1771781293-269","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","700CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4259601_uploaded_image1_1686959085.jpg"
"1771781293-270","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","135 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4259471_uploaded_image1_1686949364.jpg"
"1771781293-271","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","140 000CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4258464_uploaded_image1_1686868865.jpg"
"1771781293-272","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","350 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4224488_uploaded_image1_1684672341.jpg"
"1771781293-273","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4257202_uploaded_image2_1686787473.jpeg"
"1771781293-274","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton azwat","250 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4256261_uploaded_image1_1686746544.jpg"
"1771781293-275","https://sn.coinafrique.com/categorie/moutons?page=3","Bélier","475 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4253138_uploaded_image1_1686569913.jpg"
"1771781293-276","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton Ladoum","400 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252367_uploaded_image1_1686511140.jpg"
"1771781293-277","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","250 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4252068_uploaded_image1_1686495864.jpg"
"1771781293-278","https://sn.coinafrique.com/categorie/moutons?page=3","Mouton","800 000CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4251926_uploaded_image1_1686489428.jpg"
